Caroline Ducey	The Soul Keeper	2002
Regina Bianchi	His Days Are Numbered	1962
Paul Carafotes	Scriptfellas	1999
Ranjit Mallick	Sangee	2003
Darren Ripley	The Making of the Stranger	2015
Anna Prucnal	La semaine sanglante	1976
Ana Alicia	Flamenco - un voyage andalou	1991
Alexander Outhred	Hammers Over the Anvil	1993
Hans Moser	Hello Taxi	1958
Femi Benussi	Classe mista	1976
Eugene Pallette	Fair and Warmer	1919
Heda Skrdlantova	OK 12 Departs	1961
Georges Marchal	The Colossus of Rhodes	1961
Whip Wilson	Arizona Territory	1950
Torkel Petersson	Doxa	2005
Alexandre Arbatt	Avril brise	1987
Renato Cialente	La lampada alla finestra	1921
Tommy Lewis	Red Hill	2010
George Sanders	A Date with the Falcon	1942
Rushdi Abazah	A Pearl Among Women	1962
Madeleine Robinson	Seven Days in January	1979
James Corden	Heroes and Villains	2006
Ana Fernandez	Story of a Kiss	2002
Zasu Pitts	The Gay Bride	1934
Hans Albers	Jonny Saves Nebrador	1953
Olga Tschechowa	Das Konzert	1931
Raymond Greenleaf	Over-Exposed	1956
Kulbhushan Kharbanda	Allah Meharban To Gadha Pehalwan	1997
Ralph Graves	Dirigible	1931
Ajay Devgn	Raid	2018
Milka Balek-Brodska	Pramen lasky	1929
Isa Danieli	Core mio	1982
Guido Graziosi	Maddalena al deserto	1921
Clovis Cornillac	Radiostars	2012
Raymond Cloutier	La cuisine rouge	1980
Lito Cruz	El dia que cambio la historia	2011
Chelsea Ricketts	Crooked Arrows	2012
Gene Autry	Trail to San Antone	1947
Frank Boyce	Blood and Carpet	2015
Julie Strain	Sorceress II: The Temptress	1997
The Dalai Lama	Dalai Lama Awakening	2014
Dusan Janicijevic	Posalji coveka u pola dva	1967
Navin Nischol	Hatya: The Murder	2004
Nawazuddin Siddiqui	Liar's Dice	2013
Edward Peil Sr.	Borrowed Clothes	1918
James Otis	Henry II: Portrait of a Serial Killer	1996
Gustl Bayrhammer	Die Jugendstreiche des Knaben Karl	1977
John Emery	Mademoiselle Fifi	1944
Anjan Srivastav	Sazaye Maut	1981
Carlos Cores	Del otro lado del puente	1953
Ota Sklencka	Experiment Eva	1985
Eleni Zafeiriou	Ta dollaria tis Aspasias	1967
Ahmed Rateb	Al Thalab W Al Enab	1984
Karamjit Anmol	Channa Mereya	2017
Marie-Anne Chazel	Les bronzes font du ski	1979
Gary Merrill	Hong Kong un addio	1963
Vanessa Branch	Cold Play	2008
Wally Patch	Never Trouble Trouble	1931
Ismael Merlo	The Marriage Revolution	1974
Lotti Huber	Life Is Like a Cucumber	1990
Kerwin Mathews	Panic in Bangkok	1964
Shigeki Hosokawa	Death Note	2006
Judith Henry	Le bel ete 1914	1996
Boyd Banks	Chasing Tchaikovsky	2007
Giovanna Zacarias	We Go On	2016
John McLiam	The Dove	1974
Heinz Weiss	Brandenburg Division	1960
Enrica Antonioni	Con Michelangelo	2005
Tsunehiko Watase	Sanbiki no mesubachi	1970
Carmelita Geraghty	Brand of Cowardice	1925
Jaroslav Marvan	Provdam svou zenu	1941
Nora Tschirner	Killing Is My Business, Honey	2009
Wanda Hendrix	The Last Posse	1953
Lily Chakravarty	Mayabini	1992
Brigitte Horney	Melodie des Schicksals	1950
Yan Cui	Lilly	1993
Milan Lasica	Samorost	1984
Miklos Banyai	Lassitas	1992
Sylvia Mdunyelwa	I Now Pronounce You Black and White	2010
Shinobu Sakagami	Green Requiem	1988
Zelda Rubinstein	Mama Dolly	1997
Sarah Adler	Nina's House	2005
Luca Zingaretti	Il furto del tesoro	2000
David Birkin	White Lie	2013
Gloria Grahame	Blonde Fever	1944
Patrick Raynal	La fille du magicien	1990
Helmut Berger	Paperback	1977
Donita Rose	Titser... Titser... I Love you	1993
Chris Ballew	Cure for Pain: The Mark Sandman Story	2011
Guy Kibbee	Scarlet Dawn	1932
Li Gong	Hannibal Rising	2007
Reginald Owen	Enchanted April	1935
Klinton Spilsbury	The Legend of the Lone Ranger	1981
Danielle Savre	Wild About Harry	2009
Gurpreet Ghuggi	Ardaas	2016
Antonio Moreno	The Mark of Cain	1917
Liane Haid	Zirkus Leben	1931
Joan Hopkins	Affairs of a Rogue	1948
Kanwaljit Singh	Mummy Punjabi: Superman Ki Bhi Maa!!	2011
Ellen Hillingso	Karla's World	2007
Buck Taylor	Beartooth	1978
Tessie Quintana	Sarah Sollente	1962
Ken Mitsuishi	Film Noir	2000
Julia Kent	Wild Team	1985
Carol Varga	Sagur	1949
Josephine Siao	Qing chun lian ge	1968
Dorothy Wilson	Scarlet River	1933
Kirby Grant	The Spider Woman Strikes Back	1946
Jocelin Donahue	Summer Camp	2015
Jean-Pierre Aumont	Don't Look in the Attic	1982
Celina Cely	The Last Gun	1964
Anna Magnani	Finalmente soli	1942
Laura Morante	Nessuno mi pettina bene come il vento	2014
Ronee Blakley	I played It for You	1985
Anna Foglietta	La prima volta (di mia figlia)	2015
Carole Mathews	Swamp Women	1956
Maralynn Adams	Zero to Heaven	2018
Svein Erik Brodal	Cellofan - med doden til folge	1998
Joanna Kulig	Milion dolarow	2011
Tom Alter	Subhash Chandra Bose	2005
Gijs Naber	Tulipani: Love, Honour and a Bicycle	2017
Nathan Dattner	Forced Testimony	1984
Camilla Horn	Die keusche Geliebte	1940
Anni Markart	His Majesty's Adjutant	1934
Christine Wodetzky	The Wonderful Years	1979
Menashe Noy	Working Woman	2018
Jean Debucourt	Cent ans de gloire	1952
Allyn Joslyn	Colonel Effingham's Raid	1946
Jerry Pons	3 Desperados	1963
Jeff Celentano	Death Bond	1988
Victory Van Tuyl	Bedeviled	2016
Heinrich Schroth	Funf-Uhr-Tee in der Ackerstrae	1926
Tara Alexandra Brown	Holy Whores and Heretics the Secret Life of Mary Magdalene	2016
Marika Lagercrantz	Bert	1998
Reinhard Kolldehoff	Borsalino and Co.	1974
Nico Minardos	Twelve Hours to Kill	1960
John Miljan	The Devil's Circus	1926
Edward G. Robinson	The Last Gangster	1937
Robert Goulet	Underground	1970
Guillermo Mendez	Bullets Over Dallas	1970
Charlie Spradling	Convict 762	1997
Stine Fischer Christensen	Under the Pyramid	2016
George Barris	Marilyn Monroe - Tod einer Ikone	2010
Jackie Berroyer	La bete de misericorde	2001
Timon Kyle Durrett	Deep Passion	1999
Hoot Gibson	The Marshal's Daughter	1953
Hugh Williams	The Acting Business	1933
Mel Winkler	Maniacts	2001
Enrico Montesano	Un amore in prima classe	1980
Johan Rheborg	Kand fran TV	2001
Maxie Rosenbloom	Three of a Kind	1944
Sara Montiel	Locura de amor	1948
Mercedes Cabral	Liberation	2011
Madihah Yusri	Dreams of Love	1945
Stuart Pankin	Second Sight	1989
Robert Talabis	Pulot gata	1971
Kathleen Gati	Thunder and the House of Magic	2013
Susan Penhaligon	The Confessional	1976
Jason Brubaker	Everything Doesn't Suck	2015
Sombat Metanee	Love Is Blue	1977
Emile Schneider	We Have Forever	2018
Wheeler Oakman	The Battle of Hearts	1916
Joel McCrea	Barbary Coast	1935
Abel Salazar	Menores de edad	1951
Guillaume Gallienne	Le dindon	2019
Mary Fickett	Man on Fire	1957
Victor Alcocer	Nos dicen las intocables	1964
Ka-Yan Leung	Boxer Rebellion	1976
Irina Rimes	Untamed Romania	2018
Buster Crabbe	The Renegade	1943
Sarika	Raksha Bandhan	1977
Raviv Ullman	Driftwood	2006
Gurkan Uygun	Valley of the Wolves: Palestine	2011
Andrew Miller	Nothing	2003
Ronald J. Henley	God Send Me a Man	2009
David Carradine	Homo Erectus	2007
Robert Clarke	The Incredible Petrified World	1959
Vanessa Angel	Lockhart: Unleashing the Talisman	2016
Gerardo Taracena	Come Out and Play	2012
Henry Silva	Le marginal	1983
Shivarajkumar	Cheluveye Ninna Nodalu	2010
Emma Cohen	The Apolitical Man	1977
Milan Peschel	Black Sheep	2006
Ryan Quinn Smith	The Unbroken	2012
Horst Tappert	Die groe Postraub	1967
Wendel Meldrum	Cruel But Necessary	2005
Guillermo Murray	Plaza Huincul (Pozo Uno)	1960
Frankie Darro	The Wolf Dog	1933
Eddie Constantine	The Mikado Project	1983
Robert Woods	Yuka	1974
Adele Jergens	Armored Car Robbery	1950
Bayyumi Fuad	Eyal Hirrifah	2015
Hernan Mendez	Looking for Miguel	2007
Yuriy Nazarov	Gde ty teper, Maksim?	1965
Ronaldo Valdez	Laban kung laban	1986
John Fraser	Tamahine	1963
Huub Stapel	De Goede Dood	2012
Silvia Morgan	La mestiza	1956
Ginger Rogers	Perfect Strangers	1950
Barry K. Barnes	This Man Is News	1938
Misako Watanabe	Alibi	1963
Pierre Brasseur	Moi et l'imperatrice	1933
Anita Ekberg	Deadly Trackers	1972
Camilla Diana	Safrom	2015
Jonas Nay	We Are Young. We Are Strong.	2014
James Parks	In ascolto	2006
Alona Alegre	Sari-saring ibong kulasisi	1978
Liisa Repo-Martell	American Boyfriends	1989
Massimo Boldi	Christmas in Love	2004
Sergio Ciani	Samson and the Slave Queen	1963
Ada Rogovtseva	Three Stories of Galicia	2010
Lana Turner	Mr. Imperium	1951
Betty Arvaniti	Nyhta Gamou	1967
Ching Wan Lau	Huan le shi guang	1995
Paul Hurst	Shannon of the Sixth	1914
Carmine Caridi	Nobody Knows Anything!	2003
Michiyo Aratama	The Heart	1955
Jacob Derwig	The Dinner	2013
Ljuba Tadic	Pretty Women Walking Through the City	1986
Anne Roussel	Capitaine au long cours	1997
Christina Beck	Ride Me	1994
Yolande Moreau	De toutes mes forces	2017
Edna Diaz	Agent Playboy, Alyas Jeproks	1978
Giannis Argyris	Pavlos Melas	1973
Pierre Brice	Los atracadores	1962
Zendaya	Spider-Man: Far from Home	2019
Tom Simcox	Piranha	1972
Massimo De Rossi	God Willing	1995
Donald Hodson	I Am an ESP	1985
Sandrine Kiberlain	Comment font les gens	1993
Constanza Duque	Cup of Love	2016
Mohnish Bahl	Hum Tum Aur Mom: Mother Never Misguides	2005
Jean Angelo	Marquitta	1927
Lembit Ulfsak	Minu naine sai vanaemaks	1976
Jose Luis de Vilallonga	L'ennemi dans l'ombre	1960
Otto Gebuhr	Pretty Miss Schragg	1937
Frida Richard	Maskierte Liebe	1912
Rosalinde Mynster	Worlds Apart	2008
Nicky Henson	Penny Gold	1973
Lillian Gish	Langlois	1970
Geoff Bell	Route Irish	2010
Tatsuya Nakadai	Will to Conquer	1970
Fritz Kortner	Arme Sunderin	1923
Christelle Cornil	Kalinka	2016
Beverly Ann Bailey	Just a Friend	1985
Ivan Petrovich	The Garden of Allah	1927
Sigridur Bjornsdottir	Dieter Roth	2003
Barry Sullivan	The Way to the Gold	1957
Anita Bjork	Moon Over Hellesta	1956
Eric Berger	Quatre garcons pleins d'avenir	1997
Silvana Pampanini	La paura fa 90	1951
Xhevdet Ferri	Vitet e pritjes	1990
Silvia Munt	Una pirana en el bide	1996
Ian Lithgow	Rice Girl	2014
Verne Troyer	Here Lies Lonely	1999
Bernard A. Lietaer	The Money Fix	2012
Anthony Steel	Something Money Can't Buy	1952
Hanna Mangan Lawrence	Sweetheart	2019
Hiroki Narimiya	Slapstick Brothers	2011
Mary Brian	The World Gone Mad	1933
Philippe Katerine	Yves	2019
Jack La Rue	Man Against Woman	1932
Mike Norris	Bells of Innocence	2003
Andrea Rau	Naughty Roommates	1969
Jun-ho Jeong	1818	1997
Masatoshi Nagase	Cold Fever	1995
Mitsuko Miura	Josei no shori	1946
David Field	Stitched	1995
Petr Brukner	The Beggar's Opera	1991
Jeff Cesario	Five Aces	1999
Howard Vernon	Succubus	1968
Man-Biu Bak	Luoyang qi xia zhuan	1964
Ursula Grabley	Grossalarm	1938
Mon Confiado	Malagkit	2003
Theodor Loos	Das Hochstapler-Trio	1914
Mike Gray	Four Days in Chicago	2013
Kazuko Kato	Nantonaku, kurisutaru	1981
Eugenia Popovici	Mona, l'etoile sans nom	1966
Collin Boone	Second-Hand Hearts	1981
Sammo Kam-Bo Hung	Three Kingdoms	2008
Frank Gallacher	Till Human Voices Wake Us	2002
Gloria Pires	O Guarani	1996
Hertha Feiler	My School Chum	1960
Richard Denning	Black Beauty	1946
Gunter Pfitzmann	Die Brucke des Schicksals	1960
Monte Blue	Trails of the Wild	1935
Dennis Moore	Black Market Rustlers	1943
Nestor de Villa	1 2 3	1955
Marissa Delgado	Playpen	1971
Michino Yokoyama	Fukumimi	2003
Yves Montand	Chance and Violence	1974
Maria Valverde	Arana	2019
Margaret Lindsay	Ellery Queen and the Perfect Crime	1941
Peter Haber	Bamse and the Thief City	2014
Keshto Mukherjee	Jeevan Rekha	1974
Clive Brook	Through Fire and Water	1923
Fita Benkhoff	Opernball	1939
Richard 'Skeets' Gallagher	Easy Millions	1933
Jason Mantzoukas	The House	2017
Tommi Korpela	The Swedish Moment	2014
Kazunari Ninomiya	Assassination Classroom: The Graduation	2016
Philip Currie	Dinosaur 13	2014
Paula Kelly	Top of the Heap	1972
Adele Mara	The Sea Hornet	1951
Gregoire Colin	The Lost Domain	2005
Nikolay Grinko	Ostayus s vami	1981
Jorge Reynoso	La isla de los alacranes II	1991
Jennifer Finnigan	An American Dog Story	2017
Alfred Abel	Mord... die Tragodie des Hauses Garrick	1920
Godfrey Tearle	The Shadow Between	1931
Samuel Finzi	Die Besucherin	2008
Jean-Pierre Kalfon	Jetzt und alles	1981
Seth Adkins	Becoming Eduardo	2009
Fabrizia Sacchi	A Five Star Life	2013
Pauline Starke	Little Church Around the Corner	1923
Forrest Tucker	The Last Bandit	1949
Kyoko Fukada	A Ghost of a Chance	2011
Moms Mabley	Boarding House Blues	1948
James Nesbitt	Cherrybomb	2009
Lauren Hays	The Great Bikini Off-Road Adventure	1994
Eddie Redmayne	The Aeronauts	2019
Petr Cepek	Ferat Vampire	1982
Erna Morena	 173 St.G.B. Blutschande	1929
Aaron Kwok	The Monkey King 2	2016
Mischa Auer	For You I Die	1947
Rade Markovic	The House	1975
Tony Russel	The Revolt of the Seven	1964
Tomas Arana	Legami sporchi	2004
Angelo Orlando	Pensavo fosse amore invece era un calesse	1991
Natacha Regnier	Magma	2009
Lopito	Bakya mo Neneng	1947
Monica Lewis	Everything I Have Is Yours	1952
Eva Kerekes	Men in the Nude	2006
Bibi Johns	Kleine Leute mal ganz gro	1958
Ryuko Azuma	Genna sanyushi ryuko hottanhen	1933
Jorge Rivero	Jinetes de la llanura	1966
Adinia Wirasti	Tentang dia	2005
Robert Carradine	Dangerous Curves	2000
Charles Gray	Seven Nights in Japan	1976
Michael Hogan	The Iron Stair	1933
Suresh Oberoi	Kabir Singh	2019
Steven Tyler	Videos from Another Dimension!	2012
John Litel	Henry Aldrich, Boy Scout	1944
Nabila Ebeid	Rehlet al agayeb	1974
Keiko Unno	Focus	1996
William Dyer	Gun Shy	1922
Trisha Krishnan	Stalin	2006
Kathe Braun	Tante Frieda - Neue Lausbubengeschichten	1965
Venetia Grivas	Sisters Grimm	2009
John Stuart	The Temptress	1949
Jacques Perrin	Les enfants de Lumiere	1995
Richard Dix	The Quarterback	1926
Prasenjit Chatterjee	Bandhu	2007
Prasenjit Chatterjee	Amar Sangee	2008
Bruce Kulick	What Is Classic Rock?	2018
Sophia Ali	The F*** Happened	2017
Nancy Robertson	11th Hour	1997
Angelika Hauff	Zirkus Renz	1943
Cornelius Keefe	Come to My House	1927
Etsuko Shihomi	Sister Street Fighter: Hanging by a Thread	1974
Antonio Ozores	Yo hice a Roque III	1980
Simon Wiesenthal	Shadows from My Past	2013
Georg Alexander	Die Welt will belogen sein	1926
Georg Alexander	Women's Paradise	1936
Jack Gleeson	All Good Children	2010
Dana Vavrova	Brontosaurus	1980
Drew Friedman	Drew Friedman: Vermeer of the Borscht Belt	2019
Ashim Kumar	Mahasati Anusuya	1964
Sophia Takal	The International Sign for Choking	2011
Perla Bautista	Bukas... uulan ng bala	1986
Michale Graves	Camp Scare-Away	2016
Quiel Segovia	Magpakailanman	1940
Said Taghmaoui	Heroines	1997
Ottavia Piccolo	To Kill in Silence	1972
Tom Verica	Eight Hundred Leagues Down the Amazon	1993
Hanna Maron	Yom Yom	1998
Timothy Wheeler	Throwing Down	1995
Philip Moon	No Salida	1998
Timothy Paul Taylor	The Gospel Writers' Autographs	2014
Tiberio Murgia	La sposina	1976
Xander Berkeley	The Trial of Socrates	2013
Piero von Arnim	Night of the Puppets	1980
Francesco Apolloni	Ovunque tu sarai	2017
John Barrymore	Bulldog Drummond's Peril	1938
Jack Carson	The Hard Way	1943
Huntley Gordon	Other Women's Husbands	1926
Marianna Di Martino	La Santa	2013
Pierre Blanchar	L'etrange Monsieur Victor	1938
Julie Bishop	Flight to Fame	1938
Shin'ichi Tsutsumi	Monday	2000
Warren Miller	Are Your Skis on Straight?	1958
Harmony Blossom	Butterflista subete wa aino koi	2010
Krystyna Janda	Golem	1980
Anny Ondra	Das Madel aus U.S.A.	1930
Pat Laffan	The Abbey Theatre: The First 100 Years	2004
Masiela Lusha	Cherry Bomb	2004
Phillip Ko	Iron Dragon Strikes Back	1979
Luciano Pigozzi	Il Sergente Rompiglioni diventa... caporale	1975
Latoya London	Redemption Of A Dogg (A Stageplay)	2018
Percy Marmont	The Warning	1928
Walter Miller	Rogue of the Rio Grande	1930
Eve Southern	The Gaucho	1927
Gertrude Michael	Hidden Power	1939
Raj Babbar	Dahleez	1986
Shohei Hino	Mari no gemu	1996
Constance Brenneman	Silent Panic	2018
Arron Shiver	String Theory	2004
Kent Cheng	Jing cha pa shou liang jia qin	1990
Jayson Blair	Public Relations	2010
Pam Ferris	Telstar: The Joe Meek Story	2008
Mario Boni	Believe	2000
Om Raut	Karamati Coat	1993
Patrick Moore	Eco-Pirate: The Story of Paul Watson	2011
Willy Birgel	The Traitor	1936
Kabir Bedi	Harfan Maulaa	1976
Sung-Ki Ahn	Hwang Jin-yi	1986
Jorgen Reenberg	I, a Woman	1965
Jean-Michel Bertrand	Vertige d'une rencontre	2009
Ariel Avissar	Before We Were Kings	2015
Sora Aoi	Torso	2009
Peter Chatel	La Paloma	1974
Donald Reed	Mark of the Frog	1928
Robert Reynolds	Traps	1994
Peter Lawford	Never So Few	1959
Nadia Gray	The Black Devil	1957
Noni Hazlehurst	Anyone Can Be a Genius	1985
Diana Scarwid	Party Monster	2003
Christiane Paul	Ob ihr wollt oder nicht!	2009
Jiri Sovak	Prisne tajne premiery	1968
Vladimir Sychyov	Svoy-chuzhoy	2008
Howard Ross	Missione sabbie roventi	1966
Walter Huston	Gabriel Over the White House	1933
Gunilla Olsson	The Silent Majority	1977
Trever Wyatt Hopper	Red Zone	2003
Lilli Carati	Buitres sobre la ciudad	1981
Adrienne Frantz	Act Your Age	2011
Joe Coots	Closure	2018
Shah Rukh Khan	Har Dil Jo Pyar Karega...	2000
Seema Biswas	Lalbaug Parel: Zali Mumbai Sonyachi	2010
Domenick John	Creepshow 2	1987
Jose Carlos Ruiz	Damian	1985
Chintara Sukapatana	Sunset at Chaopraya	1988
Morgan Wallace	Blame It on Love	1940
James Michael Cummings	Domestic Strangers	1996
Rez Cortez	Upline Downline	2016
Rez Cortez	Mano mano	1996
Earle Williams	Lena Rivers	1925
Christopher Borgzinner	La Mission	2009
Gary Busey	Lethal Weapon	1987
Richard Gunn	Fugue	2011
Franck Dubosc	A nous les garcons	1985
Jean Willes	The Man Who Turned to Stone	1957
Francis Matthews	The Lamp in Assassin Mews	1962
Lotte Koch	Das schwarze Schaf	1944
Chuck Connors	Bordello	1981
Nando Bruno	How I Lost the War	1948
Anna Marie	Sa Ilaim ng Dalawang Bandila	1961
Berton Churchill	Black Gold	1936
Jalal Merhi	Expect No Mercy	1995
Viveka Seldahl	s/y Gladjen	1989
Shadyah	The Honourable Thief	1954
J. Carrol Naish	Behind the Rising Sun	1943
Razia Israeli	Madam Yankelova's Fine Literature Club	2017
John Dall	The Man Who Cheated Himself	1950
Sergio Carlo	Lotoman 003	2014
Francoise Godde	Time to Live	1969
Nacho Vidal	My Name Is Violeta	2019
Kathe Haack	The Beaver Coat	1949
Kathe Haack	Der Mann ohne Gnade	1920
Jesus Tordesillas	Mentirosa	1962
Mercedes Sampietro	Queens	2005
Ann Michelle	Young Lady Chatterley	1977
Peter Franzen	Ashes in the Snow	2018
Grazyna Szapolowska	Lebewohl, Fremde	1991
Samantha Jacober	Thanksgiving	2014
Dennis Chan	Kickboxer	1989
Bolek Polivka	Tatova volha	2018
Dean Selmier	El paranoico	1975
Alex Nicol	Cavalca e uccidi	1964
Fidele Sakindi	Rwanda: Beyond the Deadly Pit	2009
Tex Ritter	Arizona Frontier	1940
Doreen MacGregor	Convicted	1938
Mikeal Burgin	The Offering	2011
Anne Bennent	The Wild Duck	1976
Juliette Binoche	Cosmopolis	2012
Ugo Bologna	Piccole labbra	1978
Ian Bohen	Monster Mash: The Movie	1995
Harry Carey	The Phantom Riders	1918
Padmini Kolhapure	Pyar Jhukta Nahin	1985
Charles Hubbell	The Visible Man	2014
Johnny Dorelli	Bollenti spiriti	1981
David Chiang	Di jian ci xiang tai yang	1979
Shinsuke Ashida	Ounabara o yuku wataridori	1961
Kevin J. O'Connor	Flight of the Living Dead	2007
Roberto Gonzalez	Ben ulo ng tondo	1981
Eijiro Yanagi	Fuunji Oda Nobunaga	1959
Kleon Gregoriadis	A Night in Athens	2013
Per Myrberg	The Judge	1960
Pero Alexander	Wetterleuchten am Dachstein	1953
Noel Roquevert	Atomic Agent	1959
Gianni Garko	Drei Schwedinnen in Oberbayern	1977
Michal Skolimowski	The Lightship	1985
Ferdinando Murolo	The Climber	1975
Peter Lorre	My Favorite Brunette	1947
Peter Baldwin	Love in Rome	1960
Aaron Jackson	An Occurrence at Owl Creek Bridge	2005
Razak Khan	Vaettiya Madichu Kattu	1998
Manoj Bajpayee	Shool	1999
Rodolfo 'Boy' Garcia	Bagsik ng kamao	1970
Rodolfo 'Boy' Garcia	Da Best in da West	1989
Damon Gameau	Thunderstruck	2004
Lacey Chabert	Reach for Me	2008
Montagu Love	The Rough Neck	1919
Manuel de Blas	The Dead, the Devil and the Flesh	1974
Richard Boone	Rio Conchos	1964
Kate Nash	Powder Room	2013
Seok-won Jeong	Secrets, Objects	2011
Loren Avedon	The King of the Kickboxers	1990
Tony Santos	Parola	1949
James Iglehart	Black Kung Fu	1973
Buffy Dee	Mako: The Jaws of Death	1976
Patrick Timsit	Le crime d'Antoine	1989
Jing Liang	Run for Love	2016
Felix Aylmer	The Running Man	1963
Bessie Barredo	No Read, No Write	1967
Jan Tesarz	A Short Film About Killing	1988
Joaquin Fajardo	Kitang-kita ang ebidensiya	1972
Judith Allen	The Old Fashioned Way	1934
Horace B. Carpenter	The Blacklist	1916
Kashmira Shah	Kyun Hua Achanak	2013
Emma Bell	A Quiet Passion	2016
Deborah Theaker	Gerald	2010
Fritz Feld	Shut My Big Mouth	1942
William Ching	My World Dies Screaming	1958
Gino Cervi	The Queen of Sheba	1952
Hakon Hirzenberger	Arabesken um Frosch	2001
Yuqi Zhang	Here Comes Fortune	2010
Nikitas Tsakiroglou	O reporter	1982
Paul Otto	Things Are Getting Better Already	1932
Lilia Dizon	Magkumpareng Putik	1950
Daniel Cudmore	Devil in the Dark	2017
Chok Chow Cheung	Can hua lei	1966
John Drew Barrymore	Death on the Fourposter	1964
Florelle	L'autre	1930
Yannick Bisson	Hellmington	2018
Anders Henrikson	Ryska snuvan	1937
Bruce Glover	Night of the Scarecrow	1995
Jeremy Licht	The Next One	1984
Renata Piotrovski	Reality Star	2010
Kajol	Dilwale Dulhania Le Jayenge	1995
Dana Ivgy	Or (My Treasure)	2004
Dana Syslova	Descending Roads	2015
Toto	Toto, Peppino e... la dolce vita	1961
Lilli Palmer	De Sade	1969
Dedee Pfeiffer	The Horror Show	1989
Jane Alexander	Codice silenzioso	2007
Neil Young	Muddy Track	2015
Alix Korey	Anything But Love	2002
Nieves Navarro	Emanuelle e Lolita	1978
